"NetID","date","site","sample_n","macrophyte","macrophyte_dw","epiphytic_algae","epiphytic_algae_sp","Amphibalanus_improvisus","Ampullaceana_balthica","Anellidae_sp.","Bivalvia_sp.","Cerastoderma_glaucum.Parvicardium_exiguum","Chironomid_larva_pupa","Cordylophora_caspia","Cyanophthalma_obscura","Dugesiidae_sp.","Dytiscidae_sp.","Electra_crustulenta","Gammarus_sp.","Hediste_diversicolor","Hydrobiidae.Tateidae_sp.","Idotea_baltica","Idotea_chelipes","Idotea_granulosa","Insect_larva_pupa_others","Jaera_albifrons","Leptocheirus_pilosus","Limapontia_sp.","Mytilus_trossulus.Mytilopsis_leucophaeata","Nematoda_sp.","Palaemon_sp.","Physa_fontinalis","Piscicola_sp.","Potamopyrgus_antipodarum","Sinelobus_vanhaareni","Stylaria_lacustris","Theodoxus_fluviatilis"
"Oct_2021_ABO","Oct_2021","Angbat","ABO_09","Potamogeton_perfoliatus","0.08","no","no_info",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1
"Oct_2021_ABO","Oct_2021","Angbat","ABO_10","Potamogeton_perfoliatus","0.17","no","no_info",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_11","Zostera_marina","0.1","no","no_info",0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_12","Zostera_marina","0.19","no","no_info",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_13","Zostera_marina","0.22","no","no_info",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_14","Zostera_marina","0.17","no","no_info",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_15","Zostera_marina","0.14","no","no_info",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_16","Stuckenia_pectinata","0.44","no","no_info",1,0,0,0,2,11,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,12,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_17","Stuckenia_pectinata","0.37","no","no_info",0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_18","Stuckenia_pectinata","0.63","no","no_info",1,0,0,0,1,8,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_19","Stuckenia_pectinata","0.38","no","no_info",0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0
"Oct_2021_ABO","Oct_2021","Angbat","ABO_20","Stuckenia_pectinata","0.77","no","no_info",2,0,0,0,2,17,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,22,0,0
"Jul_2022_SP","Jul_2022","Spikarna","SP_31","Fucus_vesiculosus","34.97","yes","filamentous drift algae",7,116,0,0,0,53,0,1,1,0,1,147,0,3,21,5,4,0,4,0,0,1,0,0,0,0,0,0,0,27
"Jul_2022_SP","Jul_2022","Spikarna","SP_32","Fucus_vesiculosus","43.85","yes","filamentous drift algae",11,60,0,0,0,31,0,1,0,0,1,256,0,34,40,12,7,0,11,0,0,1,0,0,0,0,0,0,0,161
"Jul_2022_SP","Jul_2022","Spikarna","SP_33","Fucus_vesiculosus","35.4","yes","filamentous drift algae",7,10,0,0,0,7,0,0,0,0,1,84,0,9,9,2,3,0,6,0,0,2,0,0,0,0,0,0,0,91
"Jul_2022_SP","Jul_2022","Spikarna","SP_34","Fucus_vesiculosus","23.31","yes","filamentous drift algae",4,17,0,1,0,12,0,6,3,0,1,46,0,34,19,7,3,0,26,0,0,13,0,0,0,0,0,0,0,87
"Jul_2022_SP","Jul_2022","Spikarna","SP_35","Fucus_vesiculosus","42.65","yes","filamentous drift algae",11,94,0,0,0,23,0,0,0,0,1,3,0,0,12,4,1,0,7,1,0,0,0,0,0,0,0,0,0,82
"Jul_2022_SP","Jul_2022","Spikarna","SP_37","Zanichellia_sp.","0.02","no","no_info",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_SP","Jul_2022","Spikarna","SP_39","Zanichellia_sp.","0.08","no","no_info",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_SP","Jul_2022","Spikarna","SP_40","Zanichellia_sp.","0.08","no","no_info",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jul_2022_SP","Jul_2022","Spikarna","SP_41","Stuckenia_pectinata","0.93","yes","filamentous drift algae",0,6,0,0,0,0,0,0,0,0,0,1,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"Jul_2022_SP","Jul_2022","Spikarna","SP_42","Stuckenia_pectinata","2.02","yes","filamentous drift algae",0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,5
"Jul_2022_SP","Jul_2022","Spikarna","SP_43","Stuckenia_pectinata","0.25","no","no_info",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_SP","Jul_2022","Spikarna","SP_44","Stuckenia_pectinata","3.26","yes","filamentous drift algae",0,11,0,0,0,0,0,1,0,0,0,2,0,14,0,11,0,0,1,0,0,7,0,0,0,0,0,0,0,18
"Jul_2022_SP","Jul_2022","Spikarna","SP_45","Stuckenia_pectinata","0.46","no","no_info",0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_SP","Jul_2022","Spikarna","SP_46","Turf_brown_algae","1.11","no","no_info",0,20,0,0,0,0,0,0,0,0,0,7,0,16,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,16
"Jul_2022_SP","Jul_2022","Spikarna","SP_47","Turf_brown_algae","1.04","no","no_info",0,15,0,0,0,0,0,0,1,0,0,4,0,32,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4
"Jul_2022_SP","Jul_2022","Spikarna","SP_48","Turf_brown_algae","0.85","no","no_info",0,8,0,0,0,0,0,1,0,0,0,0,0,27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
"Jul_2022_SP","Jul_2022","Spikarna","SP_49","Turf_brown_algae","2.23","no","no_info",0,10,0,0,0,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9
"Jul_2022_SP","Jul_2022","Spikarna","SP_50","Turf_brown_algae","1.08","no","no_info",0,8,0,0,0,0,0,3,0,0,0,10,0,17,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,31
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_23","Potamogeton_perfoliatus","0.47","no","no_info",0,0,0,0,0,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_25","Potamogeton_perfoliatus","0.32","no","no_info",0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_26","Potamogeton_perfoliatus","0.26","no","no_info",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_27","Potamogeton_perfoliatus","0.45","no","no_info",0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_28","Toluipella_nidifica","0.08","no","no_info",0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_30","Toluipella_nidifica","0.02","no","no_info",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_31","Toluipella_nidifica","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_32","Toluipella_nidifica","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_33","Zostera_marina","0.6","no","no_info",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_34","Zostera_marina","0.53","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_35","Zostera_marina","0.3","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_36","Zostera_marina","0.65","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_37","Zostera_marina","0.41","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_38","Zostera_marina","0.26","yes","filamentous drift algae",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_39","Zanichellia_sp.","0.08","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_41","Zanichellia_sp.","0.02","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_42","Zanichellia_sp.","0.05","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_43","Zanichellia_sp.","0.02","no","no_info",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_45","Stuckenia_pectinata","0.84","yes","filamentous drift algae",0,0,0,0,0,11,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Jul_2022_HKO","Jul_2022","Henriksberg","HKO_47","Stuckenia_pectinata","0.8","no","no_info",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_23","Zanichellia_sp.","0.01","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_24","Zanichellia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_25","Zanichellia_sp.","0.04","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_26","Zanichellia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_27","Zanichellia_sp.","0.04","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_28","Myriophyllum_spicatum","0.1","no","no_info",0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_29","Myriophyllum_spicatum","0.12","no","no_info",0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_30","Myriophyllum_spicatum","0.11","no","no_info",0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_31","Myriophyllum_spicatum","0.18","no","no_info",0,0,0,0,0,5,0,0,0,0,0,41,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_32","Myriophyllum_spicatum","0.09","no","no_info",0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,1,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_33","Stuckenia_pectinata","0.47","no","no_info",0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_34","Stuckenia_pectinata","0.17","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_35","Stuckenia_pectinata","0.56","no","no_info",0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_37","Stuckenia_pectinata","1.11","yes","filamentous drift algae",0,0,0,0,0,8,0,0,0,0,0,9,0,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_38","Zostera_marina","0.42","no","no_info",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_39","Zostera_marina","0.49","no","no_info",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_40","Zostera_marina","1.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_42","Zostera_marina","0.18","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_43","Potamogeton_perfoliatus","0.44","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_44","Potamogeton_perfoliatus","0.53","no","no_info",0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_45","Potamogeton_perfoliatus","0.95","no","no_info",0,0,0,0,0,1,0,0,0,0,0,8,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_HKI","Jul_2022","Henriksberg","HKI_47","Potamogeton_perfoliatus","0.09","no","no_info",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_21","Ceratophyllum_demersum","0.04","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_22","Ceratophyllum_demersum","0.04","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_24","Ceratophyllum_demersum","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_25","Ceratophyllum_demersum","0.09","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_26","Zostera_marina","0.13","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_28","Zostera_marina","0.07","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_29","Zostera_marina","0.47","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_30","Zostera_marina","0.28","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_31","Zostera_marina","0.59","no","no_info",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_32","Myriophyllum_spicatum","0.12","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_34","Myriophyllum_spicatum","0.07","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_35","Myriophyllum_spicatum","0.08","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_36","Potamogeton_perfoliatus","0.17","no","no_info",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jul_2022_ABO","Jul_2022","Angbat","ABO_37","Potamogeton_perfoliatus","0.24","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_38","Potamogeton_perfoliatus","0.12","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_39","Potamogeton_perfoliatus","0.09","no","no_info",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_40","Potamogeton_perfoliatus","0.13","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_41","Stuckenia_pectinata","0.18","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_42","Zanichellia_sp.","0.07","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_44","Zanichellia_sp.","0.04","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_45","Zanichellia_sp.","0.04","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_47","Stuckenia_pectinata","0.13","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABO","Jul_2022","Angbat","ABO_48","Stuckenia_pectinata","0.14","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABI","Jul_2022","Angbat","ABI_21","Myriophyllum_spicatum","0.68","yes","no_info",0,0,0,0,0,7,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"Jul_2022_ABI","Jul_2022","Angbat","ABI_22","Myriophyllum_spicatum","0.37","no","no_info",0,1,0,0,0,3,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"Jul_2022_ABI","Jul_2022","Angbat","ABI_24","Myriophyllum_spicatum","0.06","no","no_info",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABI","Jul_2022","Angbat","ABI_25","Myriophyllum_spicatum","0.24","no","no_info",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Jul_2022_ABI","Jul_2022","Angbat","ABI_26","Fucus_vesiculosus","16","yes","filamentous drift algae",1,23,0,0,0,8,0,1,0,0,1,11,0,2,0,1,0,0,5,4,0,2,0,0,0,0,0,3,0,40
"Jul_2022_ABI","Jul_2022","Angbat","ABI_27","Fucus_vesiculosus","18.22","yes","filamentous drift algae",65,93,0,0,1,2,0,0,3,0,1,13,0,1,0,0,0,0,1,9,0,4,0,0,0,0,0,0,0,20
"Jul_2022_ABI","Jul_2022","Angbat","ABI_28","Fucus_vesiculosus","20.3","yes","filamentous drift algae",35,39,0,0,1,11,0,0,0,0,1,117,0,5,0,1,0,0,6,18,0,18,0,0,0,0,0,9,0,29
"Jul_2022_ABI","Jul_2022","Angbat","ABI_29","Fucus_vesiculosus","16.56","yes","filamentous drift algae",35,6,0,0,0,6,0,0,0,0,1,18,0,2,0,0,0,0,2,4,0,3,0,0,0,0,0,2,0,31
"Jul_2022_ABI","Jul_2022","Angbat","ABI_30","Fucus_vesiculosus","12.64","yes","filamentous drift algae",2,9,0,0,1,0,0,2,0,0,1,33,0,32,0,1,0,0,2,1,0,2,0,1,0,0,0,3,0,26
"Jul_2022_ABI","Jul_2022","Angbat","ABI_31","Potamogeton_perfoliatus","0.14","no","no_info",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABI","Jul_2022","Angbat","ABI_32","Potamogeton_perfoliatus","0.37","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABI","Jul_2022","Angbat","ABI_33","Potamogeton_perfoliatus","0.74","no","no_info",0,4,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jul_2022_ABI","Jul_2022","Angbat","ABI_34","Potamogeton_perfoliatus","0.46","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Jul_2022_ABI","Jul_2022","Angbat","ABI_35","Potamogeton_perfoliatus","0.51","no","no_info",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Jul_2022_ABI","Jul_2022","Angbat","ABI_36","Stuckenia_pectinata","0.35","no","no_info",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
