"NetID","date","site","sample_n","macrophyte","macrophyte_dw","epiphytic_algae","epiphytic_algae_sp","Amphibalanus_improvisus","Ampullaceana_balthica","Anellidae_sp.","Bivalvia_sp.","Cerastoderma_glaucum.Parvicardium_exiguum","Chironomid_larva_pupa","Cordylophora_caspia","Cyanophthalma_obscura","Dugesiidae_sp.","Dytiscidae_sp.","Electra_crustulenta","Gammarus_sp.","Hediste_diversicolor","Hydrobiidae.Tateidae_sp.","Idotea_baltica","Idotea_chelipes","Idotea_granulosa","Insect_larva_pupa_others","Jaera_albifrons","Leptocheirus_pilosus","Limapontia_sp.","Mytilus_trossulus.Mytilopsis_leucophaeata","Nematoda_sp.","Palaemon_sp.","Physa_fontinalis","Piscicola_sp.","Potamopyrgus_antipodarum","Sinelobus_vanhaareni","Stylaria_lacustris","Theodoxus_fluviatilis"
"Jul_2022_ABI","Jul_2022","Angbat","ABI_37","Stuckenia_pectinata","0.26","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Jul_2022_ABI","Jul_2022","Angbat","ABI_38","Stuckenia_pectinata","0.12","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jul_2022_ABI","Jul_2022","Angbat","ABI_39","Stuckenia_pectinata","0.28","no","no_info",0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Jul_2022_ABI","Jul_2022","Angbat","ABI_40","Stuckenia_pectinata","0.1","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_SP","Aug_2022","Spikarna","SP_51","Fucus_vesiculosus","38.23","no","no_info",0,42,0,0,1,0,0,0,2,0,0,83,0,30,30,29,13,0,0,0,0,49,0,0,0,0,0,0,0,101
"Aug_2022_SP","Aug_2022","Spikarna","SP_52","Fucus_vesiculosus","38.66","no","no_info",0,20,0,0,0,0,0,0,70,0,0,37,0,18,34,0,0,0,0,0,0,21,0,0,0,0,0,0,0,171
"Aug_2022_SP","Aug_2022","Spikarna","SP_53","Fucus_vesiculosus","45","no","no_info",0,0,0,0,0,0,0,25,0,0,0,51,0,12,5,6,0,0,9,0,0,1,0,0,0,0,0,0,0,173
"Aug_2022_SP","Aug_2022","Spikarna","SP_54","Fucus_vesiculosus","46.47","no","no_info",2,7,0,0,0,0,0,0,7,0,1,49,0,5,20,2,0,0,1,0,0,9,0,0,0,0,0,0,0,74
"Aug_2022_SP","Aug_2022","Spikarna","SP_55","Fucus_vesiculosus","31.86","no","no_info",4,4,0,0,0,0,0,0,20,0,0,6,0,4,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,51
"Aug_2022_SP","Aug_2022","Spikarna","SP_57","Zanichellia_sp.","0.07","no","no_info",0,1,0,0,0,0,0,0,0,0,0,0,1,2,11,36,26,0,0,0,0,1,0,0,0,0,0,0,0,1
"Aug_2022_SP","Aug_2022","Spikarna","SP_58","Zanichellia_sp.","0.2","no","no_info",0,7,0,0,0,0,0,0,5,0,0,2,0,9,13,40,6,0,0,0,0,1,0,0,0,0,0,0,0,4
"Aug_2022_SP","Aug_2022","Spikarna","SP_59","Zanichellia_sp.","0.23","no","no_info",0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,37,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"Aug_2022_SP","Aug_2022","Spikarna","SP_60","Zanichellia_sp.","0.31","no","no_info",0,14,0,0,0,0,0,0,1,0,0,0,0,11,32,12,7,0,0,0,0,2,0,0,0,0,0,0,0,1
"Aug_2022_SP","Aug_2022","Spikarna","SP_61","Stuckenia_pectinata","0.44","no","no_info",0,11,0,0,0,2,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"Aug_2022_SP","Aug_2022","Spikarna","SP_62","Stuckenia_pectinata","0.36","no","no_info",0,30,0,0,0,0,0,0,0,0,0,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_SP","Aug_2022","Spikarna","SP_63","Stuckenia_pectinata","0.99","no","no_info",0,26,0,0,0,0,1,0,0,0,0,0,0,0,15,37,0,0,0,1,0,3,0,0,0,0,0,0,0,1
"Aug_2022_SP","Aug_2022","Spikarna","SP_64","Stuckenia_pectinata","0.65","no","no_info",0,37,0,0,0,0,0,1,2,0,0,0,0,23,14,18,3,0,0,0,0,1,0,0,0,0,0,0,0,2
"Aug_2022_SP","Aug_2022","Spikarna","SP_65","Stuckenia_pectinata","0.9","yes","filamentous drift algae",0,39,0,0,1,0,0,0,6,0,0,13,0,6,3,10,1,0,0,0,0,2,0,0,0,1,0,0,0,3
"Aug_2022_SP","Aug_2022","Spikarna","SP_66","Dictyosiphon_foeniculaceus","1.56","no","no_info",0,28,0,0,0,0,0,0,0,0,0,1,0,62,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,18
"Aug_2022_SP","Aug_2022","Spikarna","SP_67","Dictyosiphon_foeniculaceus","0.39","no","no_info",0,14,0,0,0,0,0,1,0,0,0,0,0,4,0,28,9,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aug_2022_SP","Aug_2022","Spikarna","SP_68","Dictyosiphon_foeniculaceus","0.72","no","no_info",0,14,0,0,0,0,0,0,0,0,0,1,0,12,0,44,14,0,0,0,0,0,0,0,0,0,0,0,0,2
"Aug_2022_SP","Aug_2022","Spikarna","SP_69","Dictyosiphon_foeniculaceus","1.47","no","no_info",0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_49","Zostera_marina","0.44","no","no_info",0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_50","Zostera_marina","0.41","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_51","Zostera_marina","0.57","no","no_info",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_52","Zostera_marina","0.47","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_53","Zostera_marina","0.39","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_54","Potamogeton_perfoliatus","0.11","yes","filamentous drift algae",0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_55","Potamogeton_perfoliatus","0.18","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_56","Potamogeton_perfoliatus","0.41","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_57","Potamogeton_perfoliatus","0.26","yes","filamentous drift algae",0,0,0,0,1,1,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_59","Toluipella_nidifica","0.01","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_60","Toluipella_nidifica","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_61","Toluipella_nidifica","0.02","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_62","Toluipella_nidifica","0.02","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_63","Toluipella_nidifica","0.07","no","no_info",0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_64","Zanichellia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_65","Zanichellia_sp.","0.02","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_66","Zanichellia_sp.","0.01","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_67","Zanichellia_sp.","0.03","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_68","Zanichellia_sp.","0.02","no","no_info",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_69","Stuckenia_pectinata","0.13","yes","filamentous drift algae",0,0,0,0,0,8,0,0,0,0,0,2,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_70","Stuckenia_pectinata","1.07","yes","filamentous drift algae",0,0,0,0,1,1,0,0,0,0,0,41,1,2,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_71","Stuckenia_pectinata","1","no","no_info",0,0,0,0,5,2,0,0,0,0,0,33,0,8,3,19,6,0,6,0,0,9,0,0,0,0,0,0,0,1
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_72","Stuckenia_pectinata","0.1","no","no_info",0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_73","Stuckenia_pectinata","0.4","no","no_info",0,0,0,0,0,2,0,0,0,0,0,20,0,2,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_74","Toluipella_nidifica","0.08","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_75","Corda_filum","0.3","yes","filamentous drift algae",0,0,0,0,0,1,0,0,0,0,0,4,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_76","Corda_filum","0.24","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_77","Corda_filum","0.1","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_78","Corda_filum","0.22","no","no_info",0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKO","Aug_2022","Henriksberg","HKO_79","Corda_filum","0.09","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_49","Zostera_marina","0.09","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_50","Zostera_marina","0.48","no","no_info",0,0,0,0,0,2,0,0,0,0,0,4,0,0,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_51","Zostera_marina","0.62","no","no_info",0,0,0,0,0,1,0,0,0,0,0,8,1,2,4,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_53","Potamogeton_perfoliatus","0.16","no","no_info",0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_54","Potamogeton_perfoliatus","0.25","no","no_info",0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_55","Potamogeton_perfoliatus","0.11","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_56","Potamogeton_perfoliatus","0.18","no","no_info",0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_57","Potamogeton_perfoliatus","0.17","no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_58","Myriophyllum_spicatum","0.6","no","no_info",0,0,0,0,0,11,0,0,0,0,0,8,0,0,4,20,0,0,3,0,0,0,0,0,0,0,0,0,0,1
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_59","Myriophyllum_spicatum",NA,"no","no_info",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_60","Myriophyllum_spicatum","0.12","yes","filamentous drift algae",0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_62","Myriophyllum_spicatum","0.21","yes","filamentous drift algae",0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_63","Stuckenia_pectinata","0.4","yes","filamentous drift algae",0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_65","Stuckenia_pectinata","0.62","yes","filamentous drift algae",0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_66","Stuckenia_pectinata","0.28","yes","filamentous drift algae",0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_67","Stuckenia_pectinata","0.19","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_68","Toluipella_nidifica","0.04","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_69","Zanichellia_sp.","0.08","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_71","Zanichellia_sp.","0.11","yes","filamentous drift algae",0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_HKI","Aug_2022","Henriksberg","HKI_72","Zanichellia_sp.","0.04","yes","filamentous drift algae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_49","Ceratophyllum_demersum","0.13","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_50","Ceratophyllum_demersum","0.07","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_51","Ceratophyllum_demersum","0.31","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_52","Ceratophyllum_demersum","0.23","no","no_info",0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_53","Ceratophyllum_demersum","0.16","no","no_info",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_54","Myriophyllum_spicatum","0.45","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_55","Myriophyllum_spicatum","0.34","no","no_info",0,0,0,0,6,2,0,7,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_56","Myriophyllum_spicatum","0.38","no","no_info",0,0,2,0,4,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_57","Myriophyllum_spicatum","0.74","no","no_info",0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_58","Myriophyllum_spicatum","1.17","no","no_info",0,0,0,0,19,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"Aug_2022_ABO","Aug_2022","Angbat","ABO_63","Potamogeton_perfoliatus","0.39","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_64","Zostera_marina","0.48","no","no_info",0,0,0,0,4,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_65","Zostera_marina","0.28","no","no_info",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_66","Zostera_marina","0.37","no","no_info",0,0,0,0,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_67","Zostera_marina","0.42","no","no_info",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_68","Zostera_marina","0.3","no","no_info",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_69","Zostera_marina","0.29","no","no_info",0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_70","Stuckenia_pectinata","0.1","no","no_info",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_71","Stuckenia_pectinata","0.17","no","no_info",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_74","Stuckenia_pectinata","0.07","no","no_info",0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABO","Aug_2022","Angbat","ABO_75","Stuckenia_pectinata","0.85","no","no_info",0,0,0,0,13,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,44,0
"Aug_2022_ABI","Aug_2022","Angbat","ABI_41","Fucus_vesiculosus","8.15","no","no_info",135,0,0,0,6,3,0,0,4,0,1,0,0,0,0,0,0,0,2,2,0,8,0,0,0,0,0,3,6,5
"Aug_2022_ABI","Aug_2022","Angbat","ABI_42","Fucus_vesiculosus","15.32","yes","no_info",75,6,0,0,8,3,0,0,6,0,1,0,0,58,0,0,0,0,2,1,0,34,0,0,0,0,5,2,0,18
"Aug_2022_ABI","Aug_2022","Angbat","ABI_43","Fucus_vesiculosus","4.8","no","no_info",0,0,0,0,11,6,0,1,1,0,1,1,0,7,0,0,0,0,1,3,0,6,0,0,0,0,0,3,19,4
"Aug_2022_ABI","Aug_2022","Angbat","ABI_44","Fucus_vesiculosus","14.71","no","no_info",75,0,0,0,7,13,0,0,1,0,1,5,0,0,2,0,0,0,6,7,0,16,0,0,0,0,0,11,3,2
"Aug_2022_ABI","Aug_2022","Angbat","ABI_45","Fucus_vesiculosus","10.31","no","no_info",50,0,0,0,10,14,0,0,0,0,1,4,0,0,0,0,0,0,5,5,0,4,0,0,0,0,0,5,0,4
"Aug_2022_ABI","Aug_2022","Angbat","ABI_46","Ceratophyllum_demersum","0.28","no","no_info",0,0,0,0,1,8,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Aug_2022_ABI","Aug_2022","Angbat","ABI_47","Ceratophyllum_demersum","0.63","no","no_info",0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,6,1
"Aug_2022_ABI","Aug_2022","Angbat","ABI_48","Ceratophyllum_demersum","1.46","no","no_info",0,0,0,0,15,25,0,3,2,0,0,0,0,0,1,0,0,3,0,4,0,2,0,0,0,0,0,3,6,1
"Aug_2022_ABI","Aug_2022","Angbat","ABI_49","Potamogeton_perfoliatus","1","no","no_info",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
"Aug_2022_ABI","Aug_2022","Angbat","ABI_50","Potamogeton_perfoliatus","0.36","no","no_info",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Aug_2022_ABI","Aug_2022","Angbat","ABI_51","Potamogeton_perfoliatus","0.34","no","no_info",0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABI","Aug_2022","Angbat","ABI_52","Potamogeton_perfoliatus","0.95","no","no_info",0,0,1,0,1,4,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
"Aug_2022_ABI","Aug_2022","Angbat","ABI_54","Myriophyllum_spicatum","0.2","no","no_info",0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"Aug_2022_ABI","Aug_2022","Angbat","ABI_55","Myriophyllum_spicatum","0.18","no","no_info",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aug_2022_ABI","Aug_2022","Angbat","ABI_56","Myriophyllum_spicatum","1.02","no","no_info",0,0,0,0,19,9,0,1,0,0,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,4,0
"Aug_2022_ABI","Aug_2022","Angbat","ABI_57","Myriophyllum_spicatum","0.76","no","no_info",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,1,1,0
